Country,Measure Names,month_year,Latitude (generated),Longitude (generated),Value
Argentina,No Measure Value,2023-07,-33.166,-64.31,591.513189
Angola,No Measure Value,2023-07,-12.836,17.808,1214.548387
Algeria,No Measure Value,2023-07,28.6045,2.64,1133.01132
United States,No Measure Value,2023-08,40.0792,-98.8164,13047
United Kingdom,No Measure Value,2023-08,52.289,-1.259,544.661621
Sudan,No Measure Value,2023-08,15.739,29.533,73
South Sudan,No Measure Value,2023-08,7.1,30.48,149
Saudi Arabia,No Measure Value,2023-08,24.191,44.32,8961
Russia,No Measure Value,2023-08,64.736,104.062,10414
Papua New Guinea,No Measure Value,2023-08,-5.636,142.798,31.267612
Oman,No Measure Value,2023-08,19.85,56.25,854
Norway,No Measure Value,2023-08,61.3701,9.3031,1787
Nigeria,No Measure Value,2023-08,9.3417,7.678,1289.516129
Mexico,No Measure Value,2023-08,22.925,-101.68,1601.767868
Malaysia,No Measure Value,2023-08,4.416,102.099,351
Kuwait,No Measure Value,2023-08,29.3169,47.4272,2558
Kazakhstan,No Measure Value,2023-08,48.866,69.772,1734.76
Iraq,No Measure Value,2023-08,33.545,43.278,4285
Iran,No Measure Value,2023-08,33.408,54.0418,3150
Indonesia,No Measure Value,2023-08,-0.739,114.045,604
Guyana,No Measure Value,2023-08,5.17,-58.939,372.383954
Ghana,No Measure Value,2023-08,7.258,-1.062,122.580645
Gabon,No Measure Value,2023-08,-0.406,11.914,243.806452
Egypt,No Measure Value,2023-08,26.16,28.742,570.483871
Denmark,No Measure Value,2023-08,56.113,9.096,63.9
Congo (Brazzaville),No Measure Value,2023-08,0.509,16.08,251.387097
Colombia,No Measure Value,2023-08,3.794,-73.606,782.212732
Chad,No Measure Value,2023-08,15.981,18.781,136.580645
Brazil,No Measure Value,2023-08,-11.694,-48.978,3455.019
Azerbaijan,No Measure Value,2023-08,40.46,47.883,494
Argentina,No Measure Value,2023-08,-33.166,-64.31,597.12301
Angola,No Measure Value,2023-08,-12.836,17.808,1103.612903
Algeria,No Measure Value,2023-08,28.6045,2.64,1110.336228
United States,No Measure Value,2023-09,40.0792,-98.8164,13177
United Kingdom,No Measure Value,2023-09,52.289,-1.259,551.246364
Sudan,No Measure Value,2023-09,15.739,29.533,72.469596
South Sudan,No Measure Value,2023-09,7.1,30.48,165
Saudi Arabia,No Measure Value,2023-09,24.191,44.32,8965
Russia,No Measure Value,2023-09,64.736,104.062,10556
Papua New Guinea,No Measure Value,2023-09,-5.636,142.798,30.430061
Oman,No Measure Value,2023-09,19.85,56.25,842
Norway,No Measure Value,2023-09,61.3701,9.3031,1679
Nigeria,No Measure Value,2023-09,9.3417,7.678,1575.666667
Mexico,No Measure Value,2023-09,22.925,-101.68,1593.417511
Malaysia,No Measure Value,2023-09,4.416,102.099,339
Kuwait,No Measure Value,2023-09,29.3169,47.4272,2607
Kazakhstan,No Measure Value,2023-09,48.866,69.772,1853.22
Iraq,No Measure Value,2023-09,33.545,43.278,4347
Iran,No Measure Value,2023-09,33.408,54.0418,3145
Indonesia,No Measure Value,2023-09,-0.739,114.045,593
Guyana,No Measure Value,2023-09,5.17,-58.939,342.689569
Ghana,No Measure Value,2023-09,7.258,-1.062,126.666667
Gabon,No Measure Value,2023-09,-0.406,11.914,210.5
Egypt,No Measure Value,2023-09,26.16,28.742,558.066667
Denmark,No Measure Value,2023-09,56.113,9.096,52.5
Congo (Brazzaville),No Measure Value,2023-09,0.509,16.08,228.666667
Colombia,No Measure Value,2023-09,3.794,-73.606,771.155752
Chad,No Measure Value,2023-09,15.981,18.781,172.333333
Brazil,No Measure Value,2023-09,-11.694,-48.978,3665.01
Azerbaijan,No Measure Value,2023-09,40.46,47.883,494
Argentina,No Measure Value,2023-09,-33.166,-64.31,612.093666
Angola,No Measure Value,2023-09,-12.836,17.808,1011.333333
Algeria,No Measure Value,2023-09,28.6045,2.64,1134.415908
United States,No Measure Value,2023-10,40.0792,-98.8164,13149
United Kingdom,No Measure Value,2023-10,52.289,-1.259,606.515896
Sudan,No Measure Value,2023-10,15.739,29.533,70.0268
South Sudan,No Measure Value,2023-10,7.1,30.48,153.6
Saudi Arabia,No Measure Value,2023-10,24.191,44.32,8980
Russia,No Measure Value,2023-10,64.736,104.062,10641
Papua New Guinea,No Measure Value,2023-10,-5.636,142.798,29.593262
Oman,No Measure Value,2023-10,19.85,56.25,831
Norway,No Measure Value,2023-10,61.3701,9.3031,1774
Nigeria,No Measure Value,2023-10,9.3417,7.678,1459.516129
Mexico,No Measure Value,2023-10,22.925,-101.68,1574.396271
Malaysia,No Measure Value,2023-10,4.416,102.099,375
Kuwait,No Measure Value,2023-10,29.3169,47.4272,2519
Kazakhstan,No Measure Value,2023-10,48.866,69.772,1906.58
Iraq,No Measure Value,2023-10,33.545,43.278,4354
Iran,No Measure Value,2023-10,33.408,54.0418,3250
Indonesia,No Measure Value,2023-10,-0.739,114.045,587
Guyana,No Measure Value,2023-10,5.17,-58.939,376.89215
Ghana,No Measure Value,2023-10,7.258,-1.062,153.225806
Gabon,No Measure Value,2023-10,-0.406,11.914,263.967742
Egypt,No Measure Value,2023-10,26.16,28.742,563
Denmark,No Measure Value,2023-10,56.113,9.096,60.9
Congo (Brazzaville),No Measure Value,2023-10,0.509,16.08,251.387097
Colombia,No Measure Value,2023-10,3.794,-73.606,783.030161
Chad,No Measure Value,2023-10,15.981,18.781,136.580645
Brazil,No Measure Value,2023-10,-11.694,-48.978,3535.923
Azerbaijan,No Measure Value,2023-10,40.46,47.883,494
Argentina,No Measure Value,2023-10,-33.166,-64.31,629.936483
Angola,No Measure Value,2023-10,-12.836,17.808,1191.83871
Algeria,No Measure Value,2023-10,28.6045,2.64,1135.694579
United States,No Measure Value,2023-11,40.0792,-98.8164,13281
United Kingdom,No Measure Value,2023-11,52.289,-1.259,651.406109
Sudan,No Measure Value,2023-11,15.739,29.533,77
South Sudan,No Measure Value,2023-11,7.1,30.48,174
Saudi Arabia,No Measure Value,2023-11,24.191,44.32,8950
Russia,No Measure Value,2023-11,64.736,104.062,10628
Papua New Guinea,No Measure Value,2023-11,-5.636,142.798,28.757141
Oman,No Measure Value,2023-11,19.85,56.25,849
Norway,No Measure Value,2023-11,61.3701,9.3031,1810
Nigeria,No Measure Value,2023-11,9.3417,7.678,1394
Mexico,No Measure Value,2023-11,22.925,-101.68,1566.962051
Malaysia,No Measure Value,2023-11,4.416,102.099,380
Kuwait,No Measure Value,2023-11,29.3169,47.4272,2573
Kazakhstan,No Measure Value,2023-11,48.866,69.772,1863.31
Iraq,No Measure Value,2023-11,33.545,43.278,4215
Iran,No Measure Value,2023-11,33.408,54.0418,3250
Indonesia,No Measure Value,2023-11,-0.739,114.045,585
Guyana,No Measure Value,2023-11,5.17,-58.939,405.867277
Ghana,No Measure Value,2023-11,7.258,-1.062,171.780822
Gabon,No Measure Value,2023-11,-0.406,11.914,213.666667
Egypt,No Measure Value,2023-11,26.16,28.742,563.366667
Denmark,No Measure Value,2023-11,56.113,9.096,57.6
Congo (Brazzaville),No Measure Value,2023-11,0.509,16.08,228.666667
Colombia,No Measure Value,2023-11,3.794,-73.606,778.109601
Chad,No Measure Value,2023-11,15.981,18.781,140.666667
Brazil,No Measure Value,2023-11,-11.694,-48.978,3671.129
Azerbaijan,No Measure Value,2023-11,40.46,47.883,494
Argentina,No Measure Value,2023-11,-33.166,-64.31,645.31859
Angola,No Measure Value,2023-11,-12.836,17.808,1084
Algeria,No Measure Value,2023-11,28.6045,2.64,1123.914297
United States,No Measure Value,2023-12,40.0792,-98.8164,13308
United Kingdom,No Measure Value,2023-12,52.289,-1.259,642.846663
Sudan,No Measure Value,2023-12,15.739,29.533,68
South Sudan,No Measure Value,2023-12,7.1,30.48,154
Saudi Arabia,No Measure Value,2023-12,24.191,44.32,8974
Russia,No Measure Value,2023-12,64.736,104.062,10617
Papua New Guinea,No Measure Value,2023-12,-5.636,142.798,27.921697
Oman,No Measure Value,2023-12,19.85,56.25,841
Norway,No Measure Value,2023-12,61.3701,9.3031,1868
Nigeria,No Measure Value,2023-12,9.3417,7.678,1421.225806
Mexico,No Measure Value,2023-12,22.925,-101.68,1560.198914
Malaysia,No Measure Value,2023-12,4.416,102.099,376
Kuwait,No Measure Value,2023-12,29.3169,47.4272,2536
Kazakhstan,No Measure Value,2023-12,48.866,69.772,1920.36
Iraq,No Measure Value,2023-12,33.545,43.278,4150
Iran,No Measure Value,2023-12,33.408,54.0418,3205
Indonesia,No Measure Value,2023-12,-0.739,114.045,605
Guyana,No Measure Value,2023-12,5.17,-58.939,530.486611
Ghana,No Measure Value,2023-12,7.258,-1.062,192.60274
Gabon,No Measure Value,2023-12,-0.406,11.914,210.419355
Egypt,No Measure Value,2023-12,26.16,28.742,559.032258
Denmark,No Measure Value,2023-12,56.113,9.096,58.3
Congo (Brazzaville),No Measure Value,2023-12,0.509,16.08,191.064516
Colombia,No Measure Value,2023-12,3.794,-73.606,786.701186
Chad,No Measure Value,2023-12,15.981,18.781,136.580645
Brazil,No Measure Value,2023-12,-11.694,-48.978,3578.416
Azerbaijan,No Measure Value,2023-12,40.46,47.883,494
Argentina,No Measure Value,2023-12,-33.166,-64.31,654.211517
Angola,No Measure Value,2023-12,-12.836,17.808,1078.064516
Algeria,No Measure Value,2023-12,28.6045,2.64,1125.253975
United States,No Measure Value,2024-01,40.0792,-98.8164,12553
United Kingdom,No Measure Value,2024-01,52.289,-1.259,616.295847
Sudan,No Measure Value,2024-01,15.739,29.533,55
South Sudan,No Measure Value,2024-01,7.1,30.48,161
Saudi Arabia,No Measure Value,2024-01,24.191,44.32,8958
Russia,No Measure Value,2024-01,64.736,104.062,10635
Papua New Guinea,No Measure Value,2024-01,-5.636,142.798,36.036054
Oman,No Measure Value,2024-01,19.85,56.25,830
Norway,No Measure Value,2024-01,61.3701,9.3031,1824
Nigeria,No Measure Value,2024-01,9.3417,7.678,1441.193548
Mexico,No Measure Value,2024-01,22.925,-101.68,1829.617493
Malaysia,No Measure Value,2024-01,4.416,102.099,346
Kuwait,No Measure Value,2024-01,29.3169,47.4272,2393
Kazakhstan,No Measure Value,2024-01,48.866,69.772,1928.99
Iraq,No Measure Value,2024-01,33.545,43.278,4121
Iran,No Measure Value,2024-01,33.408,54.0418,3150
Indonesia,No Measure Value,2024-01,-0.739,114.045,578
Guyana,No Measure Value,2024-01,5.17,-58.939,602.213195
Ghana,No Measure Value,2024-01,7.258,-1.062,179.098361
Gabon,No Measure Value,2024-01,-0.406,11.914,169.451613
Egypt,No Measure Value,2024-01,26.16,28.742,559.483871
Denmark,No Measure Value,2024-01,56.113,9.096,57.3
Congo (Brazzaville),No Measure Value,2024-01,0.509,16.08,220.741935
Colombia,No Measure Value,2024-01,3.794,-73.606,779.228195
Chad,No Measure Value,2024-01,15.981,18.781,167.225806
Brazil,No Measure Value,2024-01,-11.694,-48.978,3511.487
Azerbaijan,No Measure Value,2024-01,40.46,47.883,494
Argentina,No Measure Value,2024-01,-33.166,-64.31,645.438911
Angola,No Measure Value,2024-01,-12.836,17.808,1054.580645
Algeria,No Measure Value,2024-01,28.6045,2.64,1067.888052
United States,No Measure Value,2024-02,40.0792,-98.8164,13105
United Kingdom,No Measure Value,2024-02,52.289,-1.259,607.120581
Sudan,No Measure Value,2024-02,15.739,29.533,30
South Sudan,No Measure Value,2024-02,7.1,30.48,85
Saudi Arabia,No Measure Value,2024-02,24.191,44.32,8960
Russia,No Measure Value,2024-02,64.736,104.062,10598
Papua New Guinea,No Measure Value,2024-02,-5.636,142.798,35.218737
Oman,No Measure Value,2024-02,19.85,56.25,807
Norway,No Measure Value,2024-02,61.3701,9.3031,1763
Nigeria,No Measure Value,2024-02,9.3417,7.678,1551.310345
Mexico,No Measure Value,2024-02,22.925,-101.68,1819.844635
Malaysia,No Measure Value,2024-02,4.416,102.099,363
Kuwait,No Measure Value,2024-02,29.3169,47.4272,2405
Kazakhstan,No Measure Value,2024-02,48.866,69.772,1915.84
Iraq,No Measure Value,2024-02,33.545,43.278,4210
Iran,No Measure Value,2024-02,33.408,54.0418,3130
Indonesia,No Measure Value,2024-02,-0.739,114.045,576
Guyana,No Measure Value,2024-02,5.17,-58.939,626.236015
Ghana,No Measure Value,2024-02,7.258,-1.062,145.753425
Gabon,No Measure Value,2024-02,-0.406,11.914,248.517241
Egypt,No Measure Value,2024-02,26.16,28.742,552
Denmark,No Measure Value,2024-02,56.113,9.096,55
Congo (Brazzaville),No Measure Value,2024-02,0.509,16.08,238
Colombia,No Measure Value,2024-02,3.794,-73.606,768.043935
Chad,No Measure Value,2024-02,15.981,18.781,145.034483
Brazil,No Measure Value,2024-02,-11.694,-48.978,3441.061
Azerbaijan,No Measure Value,2024-02,40.46,47.883,494
Argentina,No Measure Value,2024-02,-33.166,-64.31,645.67105
Angola,No Measure Value,2024-02,-12.836,17.808,1099.827586
Algeria,No Measure Value,2024-02,28.6045,2.64,1066.196104
United States,No Measure Value,2024-03,40.0792,-98.8164,13171
United Kingdom,No Measure Value,2024-03,52.289,-1.259,646.728215
Sudan,No Measure Value,2024-03,15.739,29.533,25
South Sudan,No Measure Value,2024-03,7.1,30.48,65
Saudi Arabia,No Measure Value,2024-03,24.191,44.32,8962
Russia,No Measure Value,2024-03,64.736,104.062,10621
Papua New Guinea,No Measure Value,2024-03,-5.636,142.798,34.402077
Oman,No Measure Value,2024-03,19.85,56.25,801
Norway,No Measure Value,2024-03,61.3701,9.3031,1846
Nigeria,No Measure Value,2024-03,9.3417,7.678,1610.483871
Mexico,No Measure Value,2024-03,22.925,-101.68,1811
Malaysia,No Measure Value,2024-03,4.416,102.099,354
Kuwait,No Measure Value,2024-03,29.3169,47.4272,2416
Kazakhstan,No Measure Value,2024-03,48.866,69.772,1925.19
Iraq,No Measure Value,2024-03,33.545,43.278,4142
Iran,No Measure Value,2024-03,33.408,54.0418,3250
Indonesia,No Measure Value,2024-03,-0.739,114.045,570
Guyana,No Measure Value,2024-03,5.17,-58.939,611.307194
Ghana,No Measure Value,2024-03,7.258,-1.062,137.945205
Gabon,No Measure Value,2024-03,-0.406,11.914,235.580645
Egypt,No Measure Value,2024-03,26.16,28.742,548
Denmark,No Measure Value,2024-03,56.113,9.096,57.1
Congo (Brazzaville),No Measure Value,2024-03,0.509,16.08,220.741935
Colombia,No Measure Value,2024-03,3.794,-73.606,776.289601
Chad,No Measure Value,2024-03,15.981,18.781,14
Brazil,No Measure Value,2024-03,-11.694,-48.978,3351.099
Azerbaijan,No Measure Value,2024-03,40.46,47.883,494
Argentina,No Measure Value,2024-03,-33.166,-64.31,653.415282
Angola,No Measure Value,2024-03,-12.836,17.808,1107.225806
Algeria,No Measure Value,2024-03,28.6045,2.64,1073.2606
United States,No Measure Value,2024-04,40.0792,-98.8164,13249
United Kingdom,No Measure Value,2024-04,52.289,-1.259,613.420014
Sudan,No Measure Value,2024-04,15.739,29.533,25
South Sudan,No Measure Value,2024-04,7.1,30.48,75
Saudi Arabia,No Measure Value,2024-04,24.191,44.32,8971
Russia,No Measure Value,2024-04,64.736,104.062,10410
Papua New Guinea,No Measure Value,2024-04,-5.636,142.798,33.586147
Oman,No Measure Value,2024-04,19.85,56.25,788
Norway,No Measure Value,2024-04,61.3701,9.3031,1834
Nigeria,No Measure Value,2024-04,9.3417,7.678,1462.5
Mexico,No Measure Value,2024-04,22.925,-101.68,1783
Malaysia,No Measure Value,2024-04,4.416,102.099,371
Kuwait,No Measure Value,2024-04,29.3169,47.4272,2432
Kazakhstan,No Measure Value,2024-04,48.866,69.772,1866.71
Iraq,No Measure Value,2024-04,33.545,43.278,4073
Iran,No Measure Value,2024-04,33.408,54.0418,3240
Indonesia,No Measure Value,2024-04,-0.739,114.045,581
Guyana,No Measure Value,2024-04,5.17,-58.939,625.321434
Ghana,No Measure Value,2024-04,7.258,-1.062,130.136986
Gabon,No Measure Value,2024-04,-0.406,11.914,184
Egypt,No Measure Value,2024-04,26.16,28.742,544
Denmark,No Measure Value,2024-04,56.113,9.096,57.1
Congo (Brazzaville),No Measure Value,2024-04,0.509,16.08,268.333333
Colombia,No Measure Value,2024-04,3.794,-73.606,786.440334
Chad,No Measure Value,2024-04,15.981,18.781,140.666667
Brazil,No Measure Value,2024-04,-11.694,-48.978,3187.71
Azerbaijan,No Measure Value,2024-04,40.46,47.883,494
Argentina,No Measure Value,2024-04,-33.166,-64.31,655.034063
Angola,No Measure Value,2024-04,-12.836,17.808,1090.166667
Algeria,No Measure Value,2024-04,28.6045,2.64,1068.18576
United States,No Measure Value,2024-05,40.0792,-98.8164,13201
United Kingdom,No Measure Value,2024-05,52.289,-1.259,604.238966
Sudan,No Measure Value,2024-05,15.739,29.533,25
South Sudan,No Measure Value,2024-05,7.1,30.48,83
Saudi Arabia,No Measure Value,2024-05,24.191,44.32,8979
Russia,No Measure Value,2024-05,64.736,104.062,10346
Papua New Guinea,No Measure Value,2024-05,-5.636,142.798,32.770948
Oman,No Measure Value,2024-05,19.85,56.25,804
Norway,No Measure Value,2024-05,61.3701,9.3031,1703
Nigeria,No Measure Value,2024-05,9.3417,7.678,1420
Mexico,No Measure Value,2024-05,22.925,-101.68,1786
Malaysia,No Measure Value,2024-05,4.416,102.099,355
Kuwait,No Measure Value,2024-05,29.3169,47.4272,2424
Kazakhstan,No Measure Value,2024-05,48.866,69.772,1767.94
Iraq,No Measure Value,2024-05,33.545,43.278,4136
Iran,No Measure Value,2024-05,33.408,54.0418,3310
Indonesia,No Measure Value,2024-05,-0.739,114.045,583
Guyana,No Measure Value,2024-05,5.17,-58.939,632.266734
Egypt,No Measure Value,2024-05,26.16,28.742,540.516129
Denmark,No Measure Value,2024-05,56.113,9.096,58.1
Colombia,No Measure Value,2024-05,3.794,-73.606,784.296513
Brazil,No Measure Value,2024-05,-11.694,-48.978,3310.653
Azerbaijan,No Measure Value,2024-05,40.46,47.883,504
Argentina,No Measure Value,2024-05,-33.166,-64.31,652.596206
Algeria,No Measure Value,2024-05,28.6045,2.64,1067.286687
United States,No Measure Value,2024-06,40.0792,-98.8164,13240
United Kingdom,No Measure Value,2024-06,52.289,-1.259,508.928035
Sudan,No Measure Value,2024-06,15.739,29.533,30
South Sudan,No Measure Value,2024-06,7.1,30.48,69
Saudi Arabia,No Measure Value,2024-06,24.191,44.32,8969
Russia,No Measure Value,2024-06,64.736,104.062,10155
Papua New Guinea,No Measure Value,2024-06,-5.636,142.798,31.956478
Oman,No Measure Value,2024-06,19.85,56.25,804
Norway,No Measure Value,2024-06,61.3701,9.3031,1724
Nigeria,No Measure Value,2024-06,9.3417,7.678,1467
Mexico,No Measure Value,2024-06,22.925,-101.68,1781
Malaysia,No Measure Value,2024-06,4.416,102.099,359
Kuwait,No Measure Value,2024-06,29.3169,47.4272,2414
Kazakhstan,No Measure Value,2024-06,48.866,69.772,1841.05
Iraq,No Measure Value,2024-06,33.545,43.278,4090
Iran,No Measure Value,2024-06,33.408,54.0418,3306
Indonesia,No Measure Value,2024-06,-0.739,114.045,581
Guyana,No Measure Value,2024-06,5.17,-58.939,644.336603
Egypt,No Measure Value,2024-06,26.16,28.742,545.233333
Denmark,No Measure Value,2024-06,56.113,9.096,52.4
Colombia,No Measure Value,2024-06,3.794,-73.606,781.454697
Brazil,No Measure Value,2024-06,-11.694,-48.978,3401.889
Azerbaijan,No Measure Value,2024-06,40.46,47.883,504
Argentina,No Measure Value,2024-06,-33.166,-64.31,625.988327
Algeria,No Measure Value,2024-06,28.6045,2.64,1074.44355
United States,No Measure Value,2024-07,40.0792,-98.8164,13205
United Kingdom,No Measure Value,2024-07,52.289,-1.259,577.208255
Sudan,No Measure Value,2024-07,15.739,29.533,28
South Sudan,No Measure Value,2024-07,7.1,30.48,72
Saudi Arabia,No Measure Value,2024-07,24.191,44.32,8974
Russia,No Measure Value,2024-07,64.736,104.062,10091
Papua New Guinea,No Measure Value,2024-07,-5.636,142.798,31.142666
Oman,No Measure Value,2024-07,19.85,56.25,798
Norway,No Measure Value,2024-07,61.3701,9.3031,1826
Nigeria,No Measure Value,2024-07,9.3417,7.678,1528
Mexico,No Measure Value,2024-07,22.925,-101.68,1773
Malaysia,No Measure Value,2024-07,4.416,102.099,337
Kuwait,No Measure Value,2024-07,29.3169,47.4272,2419
Kazakhstan,No Measure Value,2024-07,48.866,69.772,1867.05
