Exporting Region,Exporter,Company,Crude,Data Source,Copyright,Year of Year,Quarter of Year,Month of Year,Day of Year,DataValue
Africa,Sudan, ,Nile Blend Sudan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,45.017408
Africa,Sudan, ,Dar Blend Sudan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,0.781521
Africa,Sudan, ,Nile Blend Sudan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2008,Q1,January,1,98.891346
Africa,Sudan, ,Nile Blend Sudan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2007,Q1,January,1,102.792478
Africa,Sudan, ,Nile Blend Sudan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2006,Q1,January,1,108.133983
Africa,Tanzania, ,Songo Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2018,Q1,January,1,0.200223
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2025,Q1,January,1,3.704733
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2025,Q1,January,1,3.748866
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2024,Q1,January,1,2.876179
Asia-Pacific,Australia, ,Pyrenees,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2024,Q1,January,1,0.269842
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2024,Q1,January,1,0.833847
Asia-Pacific,Australia, ,Ichthys Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2024,Q1,January,1,3.017101
Asia-Pacific,Australia, ,Clifhead,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2024,Q1,January,1,0.309608
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2023,Q1,January,1,0.406642
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2023,Q1,January,1,0.262757
Asia-Pacific,Australia, ,Pyrenees,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2023,Q1,January,1,2.479571
Asia-Pacific,Australia, ,Ichthys Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2023,Q1,January,1,5.94716
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2023,Q1,January,1,1.947468
Asia-Pacific,Australia, ,Clifhead,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2023,Q1,January,1,0.19162
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2022,Q1,January,1,3.886644
Asia-Pacific,Australia, ,Van Gogh,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2022,Q1,January,1,1.287453
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2022,Q1,January,1,0.107196
Asia-Pacific,Australia, ,Pyrenees,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2022,Q1,January,1,0.418965
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2022,Q1,January,1,0.998094
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2021,Q1,January,1,3.108181
Asia-Pacific,Australia, ,Pluto Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2021,Q1,January,1,1.062543
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2020,Q1,January,1,3.363605
Asia-Pacific,Australia, ,Ichthys Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2020,Q1,January,1,2.111623
Asia-Pacific,Australia, ,Wheatstone Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2019,Q1,January,1,0.930754
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2019,Q1,January,1,4.472003
Asia-Pacific,Australia, ,Ichthys Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2019,Q1,January,1,1.773313
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2018,Q1,January,1,4.889095
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2018,Q1,January,1,0.273512
Asia-Pacific,Australia, ,Pluto Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2018,Q1,January,1,1.866178
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2018,Q1,January,1,1.636746
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2018,Q1,January,1,0.462068
Asia-Pacific,Australia, ,Bayu-Undan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2018,Q1,January,1,0.850141
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2017,Q1,January,1,4.421788
Asia-Pacific,Australia, ,Pluto Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2017,Q1,January,1,0.915124
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2017,Q1,January,1,0.83122
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2017,Q1,January,1,0.913436
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2016,Q1,January,1,4.541535
Asia-Pacific,Australia, ,Varanus,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2016,Q1,January,1,0.566083
Asia-Pacific,Australia, ,Soyu,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2016,Q1,January,1,1.163787
Asia-Pacific,Australia, ,Pluto Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2016,Q1,January,1,1.919131
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2016,Q1,January,1,1.827826
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,5.070552
Asia-Pacific,Australia, ,Stybarrow,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,0.46038
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,0.459914
Asia-Pacific,Australia, ,Pyrenees,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,3.083248
Asia-Pacific,Australia, ,Pluto Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,4.448895
Asia-Pacific,Australia, ,Mutineer-Exeter,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,0.915366
Asia-Pacific,Australia, ,Gippsland,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,1.577243
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,1.383069
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,3.5753
Asia-Pacific,Australia, ,Balnaves,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2015,Q1,January,1,0.831168
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,6.274318
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,1.013814
Asia-Pacific,Australia, ,Mutineer-Exeter,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,1.546173
Asia-Pacific,Australia, ,Laminaria,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,1.143539
Asia-Pacific,Australia, ,Gippsland,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,8.141685
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,1.38057
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,3.387416
Asia-Pacific,Australia, ,Balnaves,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2014,Q1,January,1,2.79595
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,6.271251
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,1.484723
Asia-Pacific,Australia, ,Pluto Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,0.857999
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,1.776432
Asia-Pacific,Australia, ,Mutineer-Exeter,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,2.645787
Asia-Pacific,Australia, ,Laminaria,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,2.140362
Asia-Pacific,Australia, ,Gippsland,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,2.81394
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,1.386274
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2013,Q1,January,1,5.176979
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,6.107863
Asia-Pacific,Australia, ,Vincent,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,0.823899
Asia-Pacific,Australia, ,Van Gogh,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,6.021583
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,3.471887
Asia-Pacific,Australia, ,Soyu,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,0.170825
Asia-Pacific,Australia, ,Pyrenees,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,1.456937
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,4.517717
Asia-Pacific,Australia, ,Laminaria,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,3.371671
Asia-Pacific,Australia, ,Kitan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,3.041344
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,1.844348
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2012,Q1,January,1,6.503506
Asia-Pacific,Australia, ,Woollybutt,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.173211
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,8.242981
Asia-Pacific,Australia, ,Vincent,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,0.528412
Asia-Pacific,Australia, ,Van Gogh,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,2.189781
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.970586
Asia-Pacific,Australia, ,Pyrenees,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.629075
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.664643
Asia-Pacific,Australia, ,Laminaria,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.805207
Asia-Pacific,Australia, ,Kitan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.502159
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.841016
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,1.500212
Asia-Pacific,Australia, ,Bayu-Undan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,0.815485
Asia-Pacific,Australia, ,Barrow,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2011,Q1,January,1,0.57506
Asia-Pacific,Australia, ,Woollybutt,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,1.290891
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,6.304241
Asia-Pacific,Australia, ,Van Gogh,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,5.284414
Asia-Pacific,Australia, ,Stybarrow,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,0.810747
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,2.439667
Asia-Pacific,Australia, ,Pyrenees,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,2.953052
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,1.768002
Asia-Pacific,Australia, ,Mutineer-Exeter,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,1.744739
Asia-Pacific,Australia, ,Laminaria,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,2.453694
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,3.99809
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,3.573744
Asia-Pacific,Australia, ,Bayu-Undan,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,2.609492
Asia-Pacific,Australia, ,Barrow,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2010,Q1,January,1,0.572992
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,5.510554
Asia-Pacific,Australia, ,Vincent,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,3.132165
Asia-Pacific,Australia, ,Stybarrow,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,2.210632
Asia-Pacific,Australia, ,Stag,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,1.559147
Asia-Pacific,Australia, ,Northwest Shelf Condensate,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,1.774551
Asia-Pacific,Australia, ,Laminaria,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,2.191814
Asia-Pacific,Australia, ,Enfield,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,1.698125
Asia-Pacific,Australia, ,Cossack,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2009,Q1,January,1,13.498652
Asia-Pacific,Australia, ,Wandoo,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2008,Q1,January,1,6.568081
Asia-Pacific,Australia, ,Stybarrow,Energy Intelligence,"COPYRIGHT © 2001-2021 ENERGY INTELLIGENCE GROUP, INC. / ENERGY INTELLIGENCE GROUP (UK) LIMITED.",2008,Q1,January,1,4.07115
