Country,Sector,Year of Date,Month of Date,adjusted_unit,adjusted_unit_value
New Zealand,Household,2023,September,Billion Cubic Meter,0.040422944
New Zealand,Power,2023,October,Billion Cubic Meter,0.120365926
New Zealand,Other,2023,October,Billion Cubic Meter,0.002210133
New Zealand,Industrial,2023,October,Billion Cubic Meter,0.130257741
New Zealand,Household,2023,October,Billion Cubic Meter,0.037896433
New Zealand,Power,2023,November,Billion Cubic Meter,0.107494515
New Zealand,Other,2023,November,Billion Cubic Meter,0.001973791
New Zealand,Industrial,2023,November,Billion Cubic Meter,0.116328542
New Zealand,Household,2023,November,Billion Cubic Meter,0.033843953
New Zealand,Power,2023,December,Billion Cubic Meter,0.06771022
New Zealand,Other,2023,December,Billion Cubic Meter,0.001815857
New Zealand,Industrial,2023,December,Billion Cubic Meter,0.194838863
New Zealand,Household,2023,December,Billion Cubic Meter,0.02762064
New Zealand,Power,2022,January,Billion Cubic Meter,0.081516072
New Zealand,Other,2022,January,Billion Cubic Meter,0.00232924
New Zealand,Industrial,2022,January,Billion Cubic Meter,0.221239525
New Zealand,Household,2022,January,Billion Cubic Meter,0.027473322
New Zealand,Power,2022,February,Billion Cubic Meter,0.075735262
New Zealand,Other,2022,February,Billion Cubic Meter,0.002164059
New Zealand,Industrial,2022,February,Billion Cubic Meter,0.205550059
New Zealand,Household,2022,February,Billion Cubic Meter,0.025525019
New Zealand,Power,2022,March,Billion Cubic Meter,0.112331067
New Zealand,Other,2022,March,Billion Cubic Meter,0.001639045
New Zealand,Industrial,2022,March,Billion Cubic Meter,0.206643497
New Zealand,Household,2022,March,Billion Cubic Meter,0.018663263
New Zealand,Power,2022,April,Billion Cubic Meter,0.107981524
New Zealand,Other,2022,April,Billion Cubic Meter,0.00157558
New Zealand,Industrial,2022,April,Billion Cubic Meter,0.198642107
New Zealand,Household,2022,April,Billion Cubic Meter,0.017940607
New Zealand,Power,2022,May,Billion Cubic Meter,0.093664309
New Zealand,Other,2022,May,Billion Cubic Meter,0.001366675
New Zealand,Industrial,2022,May,Billion Cubic Meter,0.172304251
New Zealand,Household,2022,May,Billion Cubic Meter,0.015561871
New Zealand,Power,2022,June,Billion Cubic Meter,0.103669832
New Zealand,Other,2022,June,Billion Cubic Meter,0.001724125
New Zealand,Industrial,2022,June,Billion Cubic Meter,0.131177284
New Zealand,Household,2022,June,Billion Cubic Meter,0.024383308
New Zealand,Power,2022,July,Billion Cubic Meter,0.122340365
New Zealand,Other,2022,July,Billion Cubic Meter,0.002034633
New Zealand,Industrial,2022,July,Billion Cubic Meter,0.154801803
New Zealand,Household,2022,July,Billion Cubic Meter,0.028774647
New Zealand,Power,2022,August,Billion Cubic Meter,0.105141497
New Zealand,Other,2022,August,Billion Cubic Meter,0.0017486
New Zealand,Industrial,2022,August,Billion Cubic Meter,0.133039437
New Zealand,Household,2022,August,Billion Cubic Meter,0.024729446
New Zealand,Power,2022,September,Billion Cubic Meter,0.101939685
New Zealand,Other,2022,September,Billion Cubic Meter,0.002699198
New Zealand,Industrial,2022,September,Billion Cubic Meter,0.155277374
New Zealand,Household,2022,September,Billion Cubic Meter,0.044355879
New Zealand,Power,2022,October,Billion Cubic Meter,0.102744885
New Zealand,Other,2022,October,Billion Cubic Meter,0.002720519
New Zealand,Industrial,2022,October,Billion Cubic Meter,0.156503876
New Zealand,Household,2022,October,Billion Cubic Meter,0.044706237
New Zealand,Power,2022,November,Billion Cubic Meter,0.090322278
New Zealand,Other,2022,November,Billion Cubic Meter,0.002391588
New Zealand,Industrial,2022,November,Billion Cubic Meter,0.137581415
New Zealand,Household,2022,November,Billion Cubic Meter,0.039300926
New Zealand,Power,2022,December,Billion Cubic Meter,0.050592449
New Zealand,Other,2022,December,Billion Cubic Meter,0.002027545
New Zealand,Industrial,2022,December,Billion Cubic Meter,0.188586949
New Zealand,Household,2022,December,Billion Cubic Meter,0.027449098
New Zealand,Power,2021,January,Billion Cubic Meter,0.095135392
New Zealand,Other,2021,January,Billion Cubic Meter,0.002465159
New Zealand,Industrial,2021,January,Billion Cubic Meter,0.220597554
New Zealand,Household,2021,January,Billion Cubic Meter,0.026965567
New Zealand,Power,2021,February,Billion Cubic Meter,0.084679869
New Zealand,Other,2021,February,Billion Cubic Meter,0.002194234
New Zealand,Industrial,2021,February,Billion Cubic Meter,0.196353551
New Zealand,Household,2021,February,Billion Cubic Meter,0.02400201
New Zealand,Power,2021,March,Billion Cubic Meter,0.094638332
New Zealand,Other,2021,March,Billion Cubic Meter,0.002026314
New Zealand,Industrial,2021,March,Billion Cubic Meter,0.202300733
New Zealand,Household,2021,March,Billion Cubic Meter,0.020541753
New Zealand,Power,2021,April,Billion Cubic Meter,0.093588218
New Zealand,Other,2021,April,Billion Cubic Meter,0.00200383
New Zealand,Industrial,2021,April,Billion Cubic Meter,0.200055989
New Zealand,Household,2021,April,Billion Cubic Meter,0.02031382
New Zealand,Power,2021,May,Billion Cubic Meter,0.09842021
New Zealand,Other,2021,May,Billion Cubic Meter,0.002107289
New Zealand,Industrial,2021,May,Billion Cubic Meter,0.210384948
New Zealand,Household,2021,May,Billion Cubic Meter,0.021362629
New Zealand,Power,2021,June,Billion Cubic Meter,0.109594256
New Zealand,Other,2021,June,Billion Cubic Meter,0.002609653
New Zealand,Industrial,2021,June,Billion Cubic Meter,0.17598972
New Zealand,Household,2021,June,Billion Cubic Meter,0.031420674
New Zealand,Power,2021,July,Billion Cubic Meter,0.115423396
New Zealand,Other,2021,July,Billion Cubic Meter,0.002748457
New Zealand,Industrial,2021,July,Billion Cubic Meter,0.185350326
New Zealand,Household,2021,July,Billion Cubic Meter,0.033091889
New Zealand,Power,2021,August,Billion Cubic Meter,0.114491757
New Zealand,Other,2021,August,Billion Cubic Meter,0.002726272
New Zealand,Industrial,2021,August,Billion Cubic Meter,0.183854272
New Zealand,Household,2021,August,Billion Cubic Meter,0.032824788
New Zealand,Power,2021,September,Billion Cubic Meter,0.107657174
New Zealand,Other,2021,September,Billion Cubic Meter,0.003615279
New Zealand,Industrial,2021,September,Billion Cubic Meter,0.153520502
New Zealand,Household,2021,September,Billion Cubic Meter,0.040886855
New Zealand,Power,2021,October,Billion Cubic Meter,0.122289714
New Zealand,Other,2021,October,Billion Cubic Meter,0.00410666
New Zealand,Industrial,2021,October,Billion Cubic Meter,0.17438669
New Zealand,Household,2021,October,Billion Cubic Meter,0.046444112
New Zealand,Power,2021,November,Billion Cubic Meter,0.118653807
New Zealand,Other,2021,November,Billion Cubic Meter,0.003984561
New Zealand,Industrial,2021,November,Billion Cubic Meter,0.16920184
New Zealand,Household,2021,November,Billion Cubic Meter,0.045063239
New Zealand,Power,2021,December,Billion Cubic Meter,0.080730499
New Zealand,Other,2021,December,Billion Cubic Meter,0.002306793
New Zealand,Industrial,2021,December,Billion Cubic Meter,0.219107431
New Zealand,Household,2021,December,Billion Cubic Meter,0.027208561
New Zealand,Power,2020,January,Billion Cubic Meter,0.095855863
New Zealand,Other,2020,January,Billion Cubic Meter,0.002417461
New Zealand,Industrial,2020,January,Billion Cubic Meter,0.255606699
New Zealand,Household,2020,January,Billion Cubic Meter,0.029114476
New Zealand,Power,2020,February,Billion Cubic Meter,0.093809504
New Zealand,Other,2020,February,Billion Cubic Meter,0.002365853
New Zealand,Industrial,2020,February,Billion Cubic Meter,0.250149932
New Zealand,Household,2020,February,Billion Cubic Meter,0.028492931
New Zealand,Power,2020,March,Billion Cubic Meter,0.107152456
New Zealand,Other,2020,March,Billion Cubic Meter,0.00192434
New Zealand,Industrial,2020,March,Billion Cubic Meter,0.210169562
New Zealand,Household,2020,March,Billion Cubic Meter,0.019605638
New Zealand,Power,2020,April,Billion Cubic Meter,0.107511202
New Zealand,Other,2020,April,Billion Cubic Meter,0.001930783
New Zealand,Industrial,2020,April,Billion Cubic Meter,0.210873209
New Zealand,Household,2020,April,Billion Cubic Meter,0.019671277
New Zealand,Power,2020,May,Billion Cubic Meter,0.130231607
New Zealand,Other,2020,May,Billion Cubic Meter,0.002338817
New Zealand,Industrial,2020,May,Billion Cubic Meter,0.255437168
New Zealand,Household,2020,May,Billion Cubic Meter,0.02382842
New Zealand,Power,2020,June,Billion Cubic Meter,0.133040208
New Zealand,Other,2020,June,Billion Cubic Meter,0.003222211
New Zealand,Industrial,2020,June,Billion Cubic Meter,0.232772484
New Zealand,Household,2020,June,Billion Cubic Meter,0.031638329
New Zealand,Power,2020,July,Billion Cubic Meter,0.134217147
New Zealand,Other,2020,July,Billion Cubic Meter,0.003250716
New Zealand,Industrial,2020,July,Billion Cubic Meter,0.234831704
New Zealand,Household,2020,July,Billion Cubic Meter,0.031918217
New Zealand,Power,2020,August,Billion Cubic Meter,0.125386373
New Zealand,Other,2020,August,Billion Cubic Meter,0.003036836
New Zealand,Industrial,2020,August,Billion Cubic Meter,0.219381028
New Zealand,Household,2020,August,Billion Cubic Meter,0.029818168
New Zealand,Power,2020,September,Billion Cubic Meter,0.141606845
New Zealand,Other,2020,September,Billion Cubic Meter,0.003768894
New Zealand,Industrial,2020,September,Billion Cubic Meter,0.191914224
New Zealand,Household,2020,September,Billion Cubic Meter,0.042600541
New Zealand,Power,2020,October,Billion Cubic Meter,0.1420035
New Zealand,Other,2020,October,Billion Cubic Meter,0.003779451
New Zealand,Industrial,2020,October,Billion Cubic Meter,0.192451796
New Zealand,Household,2020,October,Billion Cubic Meter,0.04271987
New Zealand,Power,2020,November,Billion Cubic Meter,0.13180399
New Zealand,Other,2020,November,Billion Cubic Meter,0.003507989
New Zealand,Industrial,2020,November,Billion Cubic Meter,0.178628799
New Zealand,Household,2020,November,Billion Cubic Meter,0.039651482
New Zealand,Power,2020,December,Billion Cubic Meter,0.095534378
New Zealand,Other,2020,December,Billion Cubic Meter,0.002475498
New Zealand,Industrial,2020,December,Billion Cubic Meter,0.221522712
New Zealand,Household,2020,December,Billion Cubic Meter,0.027078657
New Zealand,Power,2019,January,Billion Cubic Meter,0.099105955
New Zealand,Other,2019,January,Billion Cubic Meter,0.002751393
New Zealand,Industrial,2019,January,Billion Cubic Meter,0.243639308
New Zealand,Household,2019,January,Billion Cubic Meter,0.031613112
New Zealand,Power,2019,February,Billion Cubic Meter,0.080230033
New Zealand,Other,2019,February,Billion Cubic Meter,0.002227357
New Zealand,Industrial,2019,February,Billion Cubic Meter,0.197235268
New Zealand,Household,2019,February,Billion Cubic Meter,0.025592014
New Zealand,Power,2019,March,Billion Cubic Meter,0.112030806
New Zealand,Other,2019,March,Billion Cubic Meter,0.001757046
New Zealand,Industrial,2019,March,Billion Cubic Meter,0.231711279
New Zealand,Household,2019,March,Billion Cubic Meter,0.018580053
New Zealand,Power,2019,April,Billion Cubic Meter,0.113638598
New Zealand,Other,2019,April,Billion Cubic Meter,0.001782262
New Zealand,Industrial,2019,April,Billion Cubic Meter,0.235036646
New Zealand,Household,2019,April,Billion Cubic Meter,0.018846702
New Zealand,Power,2019,May,Billion Cubic Meter,0.107172087
New Zealand,Other,2019,May,Billion Cubic Meter,0.001680844
New Zealand,Industrial,2019,May,Billion Cubic Meter,0.221662079
New Zealand,Household,2019,May,Billion Cubic Meter,0.017774246
New Zealand,Power,2019,June,Billion Cubic Meter,0.118735494
New Zealand,Other,2019,June,Billion Cubic Meter,0.003139139
New Zealand,Industrial,2019,June,Billion Cubic Meter,0.239835025
New Zealand,Household,2019,June,Billion Cubic Meter,0.033547915
New Zealand,Power,2019,July,Billion Cubic Meter,0.124705006
New Zealand,Other,2019,July,Billion Cubic Meter,0.003296961
New Zealand,Industrial,2019,July,Billion Cubic Meter,0.251892904
New Zealand,Household,2019,July,Billion Cubic Meter,0.035234561
New Zealand,Power,2019,August,Billion Cubic Meter,0.130792528
New Zealand,Other,2019,August,Billion Cubic Meter,0.003457904
New Zealand,Industrial,2019,August,Billion Cubic Meter,0.264189151
New Zealand,Household,2019,August,Billion Cubic Meter,0.036954549
New Zealand,Power,2019,September,Billion Cubic Meter,0.135972594
New Zealand,Other,2019,September,Billion Cubic Meter,0.003704978
New Zealand,Industrial,2019,September,Billion Cubic Meter,0.237114781
New Zealand,Household,2019,September,Billion Cubic Meter,0.043940967
New Zealand,Power,2019,October,Billion Cubic Meter,0.138208639
New Zealand,Other,2019,October,Billion Cubic Meter,0.003765905
New Zealand,Industrial,2019,October,Billion Cubic Meter,0.241014091
New Zealand,Household,2019,October,Billion Cubic Meter,0.044663569
New Zealand,Power,2019,November,Billion Cubic Meter,0.120214759
New Zealand,Other,2019,November,Billion Cubic Meter,0.003275609
New Zealand,Industrial,2019,November,Billion Cubic Meter,0.209635599
New Zealand,Household,2019,November,Billion Cubic Meter,0.038848658
New Zealand,Power,2019,December,Billion Cubic Meter,0.091991909
New Zealand,Other,2019,December,Billion Cubic Meter,0.002320013
New Zealand,Industrial,2019,December,Billion Cubic Meter,0.24530318
New Zealand,Household,2019,December,Billion Cubic Meter,0.02794087
Pakistan,Power,2024,January,Billion Cubic Meter,0.670527492
Pakistan,Other,2024,January,Billion Cubic Meter,0.045751876
Pakistan,Industrial,2024,January,Billion Cubic Meter,1.004291176
Pakistan,Household,2024,January,Billion Cubic Meter,0.684778076
Pakistan,Power,2024,February,Billion Cubic Meter,0.588181835
Pakistan,Other,2024,February,Billion Cubic Meter,0.040133212
Pakistan,Industrial,2024,February,Billion Cubic Meter,0.88095691
Pakistan,Household,2024,February,Billion Cubic Meter,0.600682344
Pakistan,Power,2024,March,Billion Cubic Meter,0.645222389
Pakistan,Other,2024,March,Billion Cubic Meter,0.044025241
Pakistan,Industrial,2024,March,Billion Cubic Meter,0.966390134
Pakistan,Household,2024,March,Billion Cubic Meter,0.658935169
Pakistan,Power,2024,April,Billion Cubic Meter,0.82362803
Pakistan,Other,2024,April,Billion Cubic Meter,0.056198333
Pakistan,Industrial,2024,April,Billion Cubic Meter,1.233599476
Pakistan,Household,2024,April,Billion Cubic Meter,0.841132429
Pakistan,Power,2024,May,Billion Cubic Meter,1.014368412
Pakistan,Other,2024,May,Billion Cubic Meter,0.069213057
Pakistan,Industrial,2024,May,Billion Cubic Meter,1.519283337
Pakistan,Household,2024,May,Billion Cubic Meter,1.035926577
Pakistan,Power,2024,June,Billion Cubic Meter,0.947414545
Pakistan,Other,2024,June,Billion Cubic Meter,0.064644617
Pakistan,Industrial,2024,June,Billion Cubic Meter,1.419002322
Pakistan,Household,2024,June,Billion Cubic Meter,0.967549753
Pakistan,Power,2024,July,Billion Cubic Meter,1.091318539
Pakistan,Other,2024,July,Billion Cubic Meter,0.074463569
Pakistan,Industrial,2024,July,Billion Cubic Meter,1.634536381
Pakistan,Household,2024,July,Billion Cubic Meter,1.11451211
Pakistan,Power,2024,August,Billion Cubic Meter,0.803635881
Pakistan,Other,2024,August,Billion Cubic Meter,0.054834216
Pakistan,Industrial,2024,August,Billion Cubic Meter,1.203655979
Pakistan,Household,2024,August,Billion Cubic Meter,0.820715391
Pakistan,Power,2024,September,Billion Cubic Meter,0.796130476
Pakistan,Other,2024,September,Billion Cubic Meter,0.054322102
Pakistan,Industrial,2024,September,Billion Cubic Meter,1.192414661
Pakistan,Household,2024,September,Billion Cubic Meter,0.813050475
Pakistan,Power,2024,October,Billion Cubic Meter,0.743850358
Pakistan,Other,2024,October,Billion Cubic Meter,0.05075489
Pakistan,Industrial,2024,October,Billion Cubic Meter,1.114111442
Pakistan,Household,2024,October,Billion Cubic Meter,0.759659258
Pakistan,Power,2024,November,Billion Cubic Meter,0.464060735
Pakistan,Other,2024,November,Billion Cubic Meter,0.031664099
Pakistan,Industrial,2024,November,Billion Cubic Meter,0.695052935
Pakistan,Household,2024,November,Billion Cubic Meter,0.473923323
Pakistan,Power,2024,December,Billion Cubic Meter,0.67703805
Pakistan,Other,2024,December,Billion Cubic Meter,0.046196109
Pakistan,Industrial,2024,December,Billion Cubic Meter,1.014042448
Pakistan,Household,2024,December,Billion Cubic Meter,0.691427001
Pakistan,Power,2023,January,Billion Cubic Meter,0.680188247
Pakistan,Other,2023,January,Billion Cubic Meter,0.044256493
Pakistan,Industrial,2023,January,Billion Cubic Meter,0.835426405
Pakistan,Household,2023,January,Billion Cubic Meter,0.658400435
Pakistan,Power,2023,February,Billion Cubic Meter,0.64670219
Pakistan,Other,2023,February,Billion Cubic Meter,0.04207772
Pakistan,Industrial,2023,February,Billion Cubic Meter,0.794297884
Pakistan,Household,2023,February,Billion Cubic Meter,0.625987004
Pakistan,Power,2023,March,Billion Cubic Meter,0.808837666
Pakistan,Other,2023,March,Billion Cubic Meter,0.052627075
Pakistan,Industrial,2023,March,Billion Cubic Meter,0.993437253
Pakistan,Household,2023,March,Billion Cubic Meter,0.782928952
Pakistan,Power,2023,April,Billion Cubic Meter,1.008999885
Pakistan,Other,2023,April,Billion Cubic Meter,0.065650643
Pakistan,Industrial,2023,April,Billion Cubic Meter,1.239282141
Pakistan,Household,2023,April,Billion Cubic Meter,0.976679569
Pakistan,Power,2023,May,Billion Cubic Meter,1.191311247
Pakistan,Other,2023,May,Billion Cubic Meter,0.077512744
Pakistan,Industrial,2023,May,Billion Cubic Meter,1.463202102
Pakistan,Household,2023,May,Billion Cubic Meter,1.153151127
Pakistan,Power,2023,June,Billion Cubic Meter,1.039099099
Pakistan,Other,2023,June,Billion Cubic Meter,0.06760905
Pakistan,Industrial,2023,June,Billion Cubic Meter,1.276250845
Pakistan,Household,2023,June,Billion Cubic Meter,1.005814643
Pakistan,Power,2023,July,Billion Cubic Meter,1.131971558
Pakistan,Other,2023,July,Billion Cubic Meter,0.073651803
Pakistan,Industrial,2023,July,Billion Cubic Meter,1.390319421
Pakistan,Household,2023,July,Billion Cubic Meter,1.095712209
Pakistan,Power,2023,August,Billion Cubic Meter,1.106066738
Pakistan,Other,2023,August,Billion Cubic Meter,0.071966304
Pakistan,Industrial,2023,August,Billion Cubic Meter,1.35850239
Pakistan,Household,2023,August,Billion Cubic Meter,1.070637173
Pakistan,Power,2023,September,Billion Cubic Meter,0.87638852
Pakistan,Other,2023,September,Billion Cubic Meter,0.057022276
Pakistan,Industrial,2023,September,Billion Cubic Meter,1.076405119
Pakistan,Household,2023,September,Billion Cubic Meter,0.848316015
Pakistan,Power,2023,October,Billion Cubic Meter,0.739155909
Pakistan,Other,2023,October,Billion Cubic Meter,0.048093227
Pakistan,Industrial,2023,October,Billion Cubic Meter,0.907852152
Pakistan,Household,2023,October,Billion Cubic Meter,0.715479243
Pakistan,Power,2023,November,Billion Cubic Meter,0.417556277
Pakistan,Other,2023,November,Billion Cubic Meter,0.027168326
Pakistan,Industrial,2023,November,Billion Cubic Meter,0.512854407
Pakistan,Household,2023,November,Billion Cubic Meter,0.404181101
Pakistan,Power,2023,December,Billion Cubic Meter,0.679026292
Pakistan,Other,2023,December,Billion Cubic Meter,0.04418089
Pakistan,Industrial,2023,December,Billion Cubic Meter,0.83399926
Pakistan,Household,2023,December,Billion Cubic Meter,0.6572757
Pakistan,Power,2022,January,Billion Cubic Meter,0.574392081
Pakistan,Other,2022,January,Billion Cubic Meter,0.037605939
Pakistan,Industrial,2022,January,Billion Cubic Meter,0.720694637
Pakistan,Household,2022,January,Billion Cubic Meter,0.503816551
Pakistan,Power,2022,February,Billion Cubic Meter,0.651556994
Pakistan,Other,2022,February,Billion Cubic Meter,0.042657992
Pakistan,Industrial,2022,February,Billion Cubic Meter,0.817514112
Pakistan,Household,2022,February,Billion Cubic Meter,0.571500215
Pakistan,Power,2022,March,Billion Cubic Meter,0.898884268
Pakistan,Other,2022,March,Billion Cubic Meter,0.058850719
Pakistan,Industrial,2022,March,Billion Cubic Meter,1.127837749
Pakistan,Household,2022,March,Billion Cubic Meter,0.788438398
Pakistan,Power,2022,April,Billion Cubic Meter,1.152589463
Pakistan,Other,2022,April,Billion Cubic Meter,0.075461014
Pakistan,Industrial,2022,April,Billion Cubic Meter,1.446163819
Pakistan,Household,2022,April,Billion Cubic Meter,1.010970847
Pakistan,Power,2022,May,Billion Cubic Meter,1.464451598
Pakistan,Other,2022,May,Billion Cubic Meter,0.095878894
Pakistan,Industrial,2022,May,Billion Cubic Meter,1.837459897
Pakistan,Household,2022,May,Billion Cubic Meter,1.284514496
Pakistan,Power,2022,June,Billion Cubic Meter,1.479643635
Pakistan,Other,2022,June,Billion Cubic Meter,0.096873529
Pakistan,Industrial,2022,June,Billion Cubic Meter,1.856521476
Pakistan,Household,2022,June,Billion Cubic Meter,1.297839888
Pakistan,Power,2022,July,Billion Cubic Meter,1.089572893
Pakistan,Other,2022,July,Billion Cubic Meter,0.071335266
Pakistan,Industrial,2022,July,Billion Cubic Meter,1.367096392
Pakistan,Household,2022,July,Billion Cubic Meter,0.955697121
Pakistan,Power,2022,August,Billion Cubic Meter,0.933094912
Pakistan,Other,2022,August,Billion Cubic Meter,0.061090519
Pakistan,Industrial,2022,August,Billion Cubic Meter,1.170762136
Pakistan,Household,2022,August,Billion Cubic Meter,0.818445582
Pakistan,Power,2022,September,Billion Cubic Meter,0.919634767
Pakistan,Other,2022,September,Billion Cubic Meter,0.060209272
Pakistan,Industrial,2022,September,Billion Cubic Meter,1.153873578
Pakistan,Household,2022,September,Billion Cubic Meter,0.806639285
Pakistan,Power,2022,October,Billion Cubic Meter,0.954090307
Pakistan,Other,2022,October,Billion Cubic Meter,0.062465105
Pakistan,Industrial,2022,October,Billion Cubic Meter,1.197105237
Pakistan,Household,2022,October,Billion Cubic Meter,0.836861274
Pakistan,Power,2022,November,Billion Cubic Meter,0.668753468
Pakistan,Other,2022,November,Billion Cubic Meter,0.043783859
Pakistan,Industrial,2022,November,Billion Cubic Meter,0.839090675
Pakistan,Household,2022,November,Billion Cubic Meter,0.58658376
Pakistan,Power,2022,December,Billion Cubic Meter,0.737573396
Pakistan,Other,2022,December,Billion Cubic Meter,0.048289559
Pakistan,Industrial,2022,December,Billion Cubic Meter,0.925439624
Pakistan,Household,2022,December,Billion Cubic Meter,0.646947786
Pakistan,Power,2021,January,Billion Cubic Meter,0.68040816
Pakistan,Other,2021,January,Billion Cubic Meter,0.063000756
Pakistan,Industrial,2021,January,Billion Cubic Meter,0.823018962
Pakistan,Household,2021,January,Billion Cubic Meter,0.565861332
Pakistan,Power,2021,February,Billion Cubic Meter,0.658392601
Pakistan,Other,2021,February,Billion Cubic Meter,0.060962278
Pakistan,Industrial,2021,February,Billion Cubic Meter,0.796389029
Pakistan,Household,2021,February,Billion Cubic Meter,0.547552095
Pakistan,Power,2021,March,Billion Cubic Meter,0.885652105
Pakistan,Other,2021,March,Billion Cubic Meter,0.082004825
Pakistan,Industrial,2021,March,Billion Cubic Meter,1.071281208
Pakistan,Household,2021,March,Billion Cubic Meter,0.736552424
Pakistan,Power,2021,April,Billion Cubic Meter,1.163981983
Pakistan,Other,2021,April,Billion Cubic Meter,0.10777611
Pakistan,Industrial,2021,April,Billion Cubic Meter,1.407947903
Pakistan,Household,2021,April,Billion Cubic Meter,0.96802542
Pakistan,Power,2021,May,Billion Cubic Meter,1.295050869
Pakistan,Other,2021,May,Billion Cubic Meter,0.119912117
Pakistan,Industrial,2021,May,Billion Cubic Meter,1.566488298
Pakistan,Household,2021,May,Billion Cubic Meter,1.077028837
Pakistan,Power,2021,June,Billion Cubic Meter,1.21106294
Pakistan,Other,2021,June,Billion Cubic Meter,0.112135457
Pakistan,Industrial,2021,June,Billion Cubic Meter,1.464896839
Pakistan,Household,2021,June,Billion Cubic Meter,1.00718029
Pakistan,Power,2021,July,Billion Cubic Meter,1.360335908
Pakistan,Other,2021,July,Billion Cubic Meter,0.125957029
Pakistan,Industrial,2021,July,Billion Cubic Meter,1.645456818
Pakistan,Household,2021,July,Billion Cubic Meter,1.131323129
Pakistan,Power,2021,August,Billion Cubic Meter,1.272732929
Pakistan,Other,2021,August,Billion Cubic Meter,0.117845642
Pakistan,Industrial,2021,August,Billion Cubic Meter,1.539492609
Pakistan,Household,2021,August,Billion Cubic Meter,1.058468126
Pakistan,Power,2021,September,Billion Cubic Meter,1.179327768
Pakistan,Other,2021,September,Billion Cubic Meter,0.109197016
Pakistan,Industrial,2021,September,Billion Cubic Meter,1.426510104
Pakistan,Household,2021,September,Billion Cubic Meter,0.98078774
Pakistan,Power,2021,October,Billion Cubic Meter,1.147848526
Pakistan,Other,2021,October,Billion Cubic Meter,0.106282271
Pakistan,Industrial,2021,October,Billion Cubic Meter,1.388432939
Pakistan,Household,2021,October,Billion Cubic Meter,0.954608033
Pakistan,Power,2021,November,Billion Cubic Meter,0.69602275
Pakistan,Other,2021,November,Billion Cubic Meter,0.064446551
Pakistan,Industrial,2021,November,Billion Cubic Meter,0.841906306
Pakistan,Household,2021,November,Billion Cubic Meter,0.578847203
Pakistan,Power,2021,December,Billion Cubic Meter,0.727922911
Pakistan,Other,2021,December,Billion Cubic Meter,0.067400269
Pakistan,Industrial,2021,December,Billion Cubic Meter,0.880492611
Pakistan,Household,2021,December,Billion Cubic Meter,0.605376966
Pakistan,Power,2020,January,Billion Cubic Meter,0.781147103
Pakistan,Other,2020,January,Billion Cubic Meter,0.068543673
Pakistan,Industrial,2020,January,Billion Cubic Meter,0.932723356
Pakistan,Household,2020,January,Billion Cubic Meter,0.672062355
Pakistan,Power,2020,February,Billion Cubic Meter,0.452283993
Pakistan,Other,2020,February,Billion Cubic Meter,0.039686771
Pakistan,Industrial,2020,February,Billion Cubic Meter,0.540046609
Pakistan,Household,2020,February,Billion Cubic Meter,0.389123949
Pakistan,Power,2020,March,Billion Cubic Meter,0.650606935
Pakistan,Other,2020,March,Billion Cubic Meter,0.057089105
Pakistan,Industrial,2020,March,Billion Cubic Meter,0.776852761
Pakistan,Household,2020,March,Billion Cubic Meter,0.559751713
Pakistan,Power,2020,April,Billion Cubic Meter,0.826495154
Pakistan,Other,2020,April,Billion Cubic Meter,0.072522849
Pakistan,Industrial,2020,April,Billion Cubic Meter,0.986870886
Pakistan,Household,2020,April,Billion Cubic Meter,0.711077693
Pakistan,Power,2020,May,Billion Cubic Meter,1.121137835
Pakistan,Other,2020,May,Billion Cubic Meter,0.098376996
Pakistan,Industrial,2020,May,Billion Cubic Meter,1.338686964
Pakistan,Household,2020,May,Billion Cubic Meter,0.964574446
Pakistan,Power,2020,June,Billion Cubic Meter,1.274890463
Pakistan,Other,2020,June,Billion Cubic Meter,0.111868398
Pakistan,Industrial,2020,June,Billion Cubic Meter,1.522274237
Pakistan,Household,2020,June,Billion Cubic Meter,1.096856
Pakistan,Power,2020,July,Billion Cubic Meter,1.349544243
Pakistan,Other,2020,July,Billion Cubic Meter,0.118419078
Pakistan,Industrial,2020,July,Billion Cubic Meter,1.611414073
Pakistan,Household,2020,July,Billion Cubic Meter,1.161084614
Pakistan,Power,2020,August,Billion Cubic Meter,1.334252737
Pakistan,Other,2020,August,Billion Cubic Meter,0.117077287
Pakistan,Industrial,2020,August,Billion Cubic Meter,1.593155354
Pakistan,Household,2020,August,Billion Cubic Meter,1.147928518
Pakistan,Power,2020,September,Billion Cubic Meter,1.235013386
Pakistan,Other,2020,September,Billion Cubic Meter,0.108369286
Pakistan,Industrial,2020,September,Billion Cubic Meter,1.474659286
Pakistan,Household,2020,September,Billion Cubic Meter,1.062547632
Pakistan,Power,2020,October,Billion Cubic Meter,1.195431464
Pakistan,Other,2020,October,Billion Cubic Meter,0.104896073
Pakistan,Industrial,2020,October,Billion Cubic Meter,1.427396763
Pakistan,Household,2020,October,Billion Cubic Meter,1.028493202
Pakistan,Power,2020,November,Billion Cubic Meter,0.703263919
Pakistan,Other,2020,November,Billion Cubic Meter,0.061709622
Pakistan,Industrial,2020,November,Billion Cubic Meter,0.839727473
Pakistan,Household,2020,November,Billion Cubic Meter,0.605055314
Pakistan,Power,2020,December,Billion Cubic Meter,0.698073123
Pakistan,Other,2020,December,Billion Cubic Meter,0.061254142
