Project Name,Likely Go-ahead,Field Type,Country,Region,Group,Hydrocarbon,Depth,Field/Block,Play Type,Operator,Partner1,Partner2,Partner3,Partner4,Partner5,First Oil Year,Sanctioned,Project Status,Comments,Gas Reserves (mmboe),Liquids Reserves (mmbbl),Total Reserves (mmboe),API,Sulfur,Measure Names,Measure Values
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet, 2028_Q3,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2028_Q2,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2028_Q1,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2027_Q4,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2027_Q3,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2027_Q2,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2027_Q1,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2026_Q4,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2026_Q3,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2026_Q2,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2026_Q1,10
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2025_Q4,10
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2025_Q3,10
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2025_Q2,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2025_Q1,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2024_Q4,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2024_Q3,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2024_Q2,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,2024_Q1,
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,Partner5 Share %,7.92
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,Partner4 Share %,5
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,Partner3 Share %,7.92
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,Partner2 Share %,19
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,Partner1 Share %,22.16
CLOV Phase 3,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2025,Yes,Onstream,"July 2025: Clov Phase 3, located in Angola’s prolific Block 17, involves a four-well subsea tie-back to the Clov FPSO.", , , ,Light,Sweet,Operator Share %,38
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet, 2029_Q4,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet, 2029_Q3,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet, 2029_Q2,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet, 2029_Q1,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet, 2028_Q4,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet, 2028_Q3,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2028_Q2,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2028_Q1,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2027_Q4,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2027_Q3,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2027_Q2,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2027_Q1,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2026_Q4,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2026_Q3,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2026_Q2,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2026_Q1,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2025_Q4,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2025_Q3,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2025_Q2,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2025_Q1,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2024_Q4,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2024_Q3,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2024_Q2,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,2024_Q1,
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,Partner5 Share %,7.92
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,Partner4 Share %,5
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,Partner3 Share %,7.92
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,Partner2 Share %,19
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,Partner1 Share %,22.16
CLOV Phase 2,Yes,Offshore,Angola,Africa,Non-Opec-Plus,Oil,Deep,CLOV/Block 17,Deepwater,TotalEnergies,Equinor,Exxon Mobil,BP,Sonangol,Eni,2021,Yes,Onstream,The project is one of several short-cycle expansions that will help Angola halt a steady decline in output in recent years and will feed into an existing Clov FPSO unit.,,,,Light,Sweet,Operator Share %,38
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour, 2029_Q4,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour, 2029_Q3,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour, 2029_Q2,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour, 2029_Q1,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour, 2028_Q4,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour, 2028_Q3,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2028_Q2,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2028_Q1,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2027_Q4,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2027_Q3,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2027_Q2,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2027_Q1,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2026_Q4,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2026_Q3,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2026_Q2,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2026_Q1,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2025_Q4,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2025_Q3,
Karachaganak Expansion,Yes,Onshore,Kazakhstan,FSU,Opec-Plus,Gas/Conds, ,Karachaganak,Conventional,Shell,Eni,Chevron,Lukoil,Kazmunaigas,Exxon Mobil, ,No,Appraisal,"May 2025: KMG has raised concerns in talks with Shell about delays in starting work on building an important new plant for the Karachaganak field, one of the world’s top 20 gas deposits.", , ,5000.000,Light,Sour,2025_Q2,
